content,score,label,text_clean,text_StopWord,text_tokens,text_steamindo
"Gamenya lumayan bagus,cuman kekurangannya itu model 3D dari suatu item itu gak ada,jadi kalau npc ngasih sesuatu kayak berkesan seperti ke detail kurang tepat aja,masa ngasih barang gaada visualnya? Memang sih dari segi grafik game ini lumayan bagus,cuman datanya gede tapi gak termasuk dengan visual/model dari suatu item yang ada,kalau sedetail itu lumayan bagus,karakternya design dan detailnya udah bagus,cuma model dari item doang yang kagak ada dan bikin gamenya terkesan tidak sempurna sekian.",4,Positif,gamenya lumayan baguscuman kekurangannya itu model d dari suatu item itu gak adajadi kalau npc ngasih sesuatu kayak berkesan seperti ke detail kurang tepat ajamasa ngasih barang gaada visualnya memang sih dari segi grafik game ini lumayan baguscuman datanya gede tapi gak termasuk dengan visualmodel dari suatu item yang adakalau sedetail itu lumayan baguskarakternya design dan detailnya udah baguscuma model dari item doang yang kagak ada dan bikin gamenya terkesan tidak sempurna sekian,gamenya lumayan baguscuman kekurangannya model d item gak adajadi npc ngasih kayak berkesan detail ajamasa ngasih barang gaada visualnya sih segi grafik game lumayan baguscuman datanya gede gak visualmodel item adakalau sedetail lumayan baguskarakternya design detailnya udah baguscuma model item doang kagak bikin gamenya terkesan sempurna sekian,"['gamenya', 'lumayan', 'baguscuman', 'kekurangannya', 'model', 'd', 'item', 'gak', 'adajadi', 'npc', 'ngasih', 'kayak', 'berkesan', 'detail', 'ajamasa', 'ngasih', 'barang', 'gaada', 'visualnya', 'sih', 'segi', 'grafik', 'game', 'lumayan', 'baguscuman', 'datanya', 'gede', 'gak', 'visualmodel', 'item', 'adakalau', 'sedetail', 'lumayan', 'baguskarakternya', 'design', 'detailnya', 'udah', 'baguscuma', 'model', 'item', 'doang', 'kagak', 'bikin', 'gamenya', 'terkesan', 'sempurna', 'sekian']",gamenya lumayan baguscuman kurang model d item gak adajadi npc ngasih kayak kesan detail ajamasa ngasih barang gaada visual sih segi grafik game lumayan baguscuman data gede gak visualmodel item adakalau detail lumayan baguskarakternya design detail udah baguscuma model item doang kagak bikin gamenya kes sempurna sekian
"Game paling bagus dan keren banget Yah walaupun gamenya gede banget Gbnya 26gb tapi sama persis seperti di consolenya PS4 & PS5, Nintendo switch, PC, ceritanya bagus dan menarik enggak ngebosenin, ini baru game yang selama ini aku cari, mantap",5,Positif,game paling bagus dan keren banget yah walaupun gamenya gede banget gbnya gb tapi sama persis seperti di consolenya ps  ps nintendo switch pc ceritanya bagus dan menarik enggak ngebosenin ini baru game yang selama ini aku cari mantap,game bagus keren banget yah gamenya gede banget gbnya gb persis consolenya ps ps nintendo switch pc ceritanya bagus menarik ngebosenin game cari mantap,"['game', 'bagus', 'keren', 'banget', 'yah', 'gamenya', 'gede', 'banget', 'gbnya', 'gb', 'persis', 'consolenya', 'ps', 'ps', 'nintendo', 'switch', 'pc', 'ceritanya', 'bagus', 'menarik', 'ngebosenin', 'game', 'cari', 'mantap']",game bagus keren banget yah gamenya gede banget gbnya gb persis consolenya ps ps nintendo switch pc cerita bagus tarik ngebosenin game cari mantap
"Dari segi grafik, quest, desain karakter, okelah mantep, Tapi tolong tingkatin lagi koneksinya biar stabil.. Masa cuma mentok kuning 120,an ms",5,Positif,dari segi grafik quest desain karakter okelah mantep tapi tolong tingkatin lagi koneksinya biar stabil masa cuma mentok kuning an ms,segi grafik quest desain karakter okelah mantep tolong tingkatin koneksinya biar stabil mentok kuning an ms,"['segi', 'grafik', 'quest', 'desain', 'karakter', 'okelah', 'mantep', 'tolong', 'tingkatin', 'koneksinya', 'biar', 'stabil', 'mentok', 'kuning', 'an', 'ms']",segi grafik quest desain karakter oke mantep tolong tingkatin koneksi biar stabil mentok kuning an ms
"Buat aku game ini memuaskan, mungkin klo kekurangan nya,, quest nya banyaaaakkkkkkk.... Jd sibuk urus quest... Padahal pengen menjelajah... I love genshin.... ❤🥰",5,Positif,buat aku game ini memuaskan mungkin klo kekurangan nya quest nya banyaaaakkkkkkk jd sibuk urus quest padahal pengen menjelajah i love genshin ,game memuaskan klo kekurangan nya quest nya banyaaaakkkkkkk jd sibuk urus quest pengen menjelajah i love genshin,"['game', 'memuaskan', 'klo', 'kekurangan', 'nya', 'quest', 'nya', 'banyaaaakkkkkkk', 'jd', 'sibuk', 'urus', 'quest', 'pengen', 'menjelajah', 'i', 'love', 'genshin']",game muas klo kurang nya quest nya banyaaaakkkkkkk jd sibuk urus quest ken jelajah i love genshin
"Kenapa ya? Kemarin pas awal² login wifinya langsung drop? Padahal kalo keluar dari genshin langsung ratusan KB/ detik. Tapi kalo masuk 0,9 kebawah KB/ detik. Padahal akunnya sudah saya rawat sampai AR55 :'). Apalagi sampai sekitar 15 menitan nunggu layar cuma putih doang, tau² jadi 0 KB /detik. Makasih Hoyoverse semoga diperbaiki",5,Positif,kenapa ya kemarin pas awal login wifinya langsung drop padahal kalo keluar dari genshin langsung ratusan kb detik tapi kalo masuk  kebawah kb detik padahal akunnya sudah saya rawat sampai ar  apalagi sampai sekitar  menitan nunggu layar cuma putih doang tau jadi  kb detik makasih hoyoverse semoga diperbaiki,ya kemarin pas login wifinya langsung drop kalo genshin langsung ratusan kb detik kalo masuk kebawah kb detik akunnya rawat ar menitan nunggu layar putih doang tau kb detik makasih hoyoverse semoga diperbaiki,"['ya', 'kemarin', 'pas', 'login', 'wifinya', 'langsung', 'drop', 'kalo', 'genshin', 'langsung', 'ratusan', 'kb', 'detik', 'kalo', 'masuk', 'kebawah', 'kb', 'detik', 'akunnya', 'rawat', 'ar', 'menitan', 'nunggu', 'layar', 'putih', 'doang', 'tau', 'kb', 'detik', 'makasih', 'hoyoverse', 'semoga', 'diperbaiki']",ya kemarin pas login wifinya langsung drop kalo genshin langsung ratus kb detik kalo masuk bawah kb detik akun rawat ar menit nunggu layar putih doang tau kb detik makasih hoyoverse moga baik
"Min kalo boleh jangan dipermudah untuk mengalahkan bos atau skil karakter diperbatas agar musuh kecil² sulit dikalahkan agar lebih menantang, biar GK bosan kalau musuh selalu kalah dengan skil yang di upgrade nya tinggi². Dan map diperluas sejauh-jauhnya agar bisa kemana-mana,",5,Positif,min kalo boleh jangan dipermudah untuk mengalahkan bos atau skil karakter diperbatas agar musuh kecil sulit dikalahkan agar lebih menantang biar gk bosan kalau musuh selalu kalah dengan skil yang di upgrade nya tinggi dan map diperluas sejauhjauhnya agar bisa kemanamana,min kalo dipermudah mengalahkan bos skil karakter diperbatas musuh sulit dikalahkan menantang biar gk bosan musuh kalah skil upgrade nya map diperluas sejauhjauhnya kemanamana,"['min', 'kalo', 'dipermudah', 'mengalahkan', 'bos', 'skil', 'karakter', 'diperbatas', 'musuh', 'sulit', 'dikalahkan', 'menantang', 'biar', 'gk', 'bosan', 'musuh', 'kalah', 'skil', 'upgrade', 'nya', 'map', 'diperluas', 'sejauhjauhnya', 'kemanamana']",min kalo mudah kalah bos skil karakter batas musuh sulit kalah tantang biar gk bosan musuh kalah skil upgrade nya map luas sejauhjauhnya kemanamana
"Game basis open world yang cocok untuk dimainkan, grafik yang cukup bagus, banyak event yang cukup menarik, tetapi event bonus sangat jarang dimunculkan dan tenggang waktunya sangat pendek.",4,Positif,game basis open world yang cocok untuk dimainkan grafik yang cukup bagus banyak event yang cukup menarik tetapi event bonus sangat jarang dimunculkan dan tenggang waktunya sangat pendek,game basis open world cocok dimainkan grafik bagus event menarik event bonus jarang dimunculkan tenggang pendek,"['game', 'basis', 'open', 'world', 'cocok', 'dimainkan', 'grafik', 'bagus', 'event', 'menarik', 'event', 'bonus', 'jarang', 'dimunculkan', 'tenggang', 'pendek']",game basis open world cocok main grafik bagus event tarik event bonus jarang muncul tenggang pendek
"Sebenernya bagus banget ini game tapi tolong di perbaiki Bug nya, terutama bagian Sromteror, karena bagian stromteror di hp saya berubah menjadi gambar yang acak acakana, jadi susah untuk melawan ya, tolong di perbaiki",5,Positif,sebenernya bagus banget ini game tapi tolong di perbaiki bug nya terutama bagian sromteror karena bagian stromteror di hp saya berubah menjadi gambar yang acak acakana jadi susah untuk melawan ya tolong di perbaiki,sebenernya bagus banget game tolong perbaiki bug nya sromteror stromteror hp berubah gambar acak acakana susah melawan ya tolong perbaiki,"['sebenernya', 'bagus', 'banget', 'game', 'tolong', 'perbaiki', 'bug', 'nya', 'sromteror', 'stromteror', 'hp', 'berubah', 'gambar', 'acak', 'acakana', 'susah', 'melawan', 'ya', 'tolong', 'perbaiki']",sebenernya bagus banget game tolong baik bug nya sromteror stromteror hp ubah gambar acak acakana susah lawan ya tolong baik
Semoga Genshin Impact kedepannya bisa lebih baik dan rama untuk player yang menggunakan perangkat minimalis (menengah bawah) :)),5,Positif,semoga genshin impact kedepannya bisa lebih baik dan rama untuk player yang menggunakan perangkat minimalis menengah bawah ,semoga genshin impact kedepannya rama player perangkat minimalis menengah,"['semoga', 'genshin', 'impact', 'kedepannya', 'rama', 'player', 'perangkat', 'minimalis', 'menengah']",moga genshin impact depan rama player perangkat minimal tengah
"Cueg nih game gwehj udah main lama terus ya udah lah bagus bagus aja dari segi grafik dll, tapi kenapa yah pas update tuh eror Mulu? Sinyal nya lumayan kenceng, malah keulang Mulu dari awal lagi, kadang ada pemberitahuan di suruh coba lagi",4,Positif,cueg nih game gwehj udah main lama terus ya udah lah bagus bagus aja dari segi grafik dll tapi kenapa yah pas update tuh eror mulu sinyal nya lumayan kenceng malah keulang mulu dari awal lagi kadang ada pemberitahuan di suruh coba lagi,cueg nih game gwehj udah main ya udah bagus bagus aja segi grafik dll yah pas update tuh eror mulu sinyal nya lumayan kenceng keulang mulu kadang pemberitahuan suruh coba,"['cueg', 'nih', 'game', 'gwehj', 'udah', 'main', 'ya', 'udah', 'bagus', 'bagus', 'aja', 'segi', 'grafik', 'dll', 'yah', 'pas', 'update', 'tuh', 'eror', 'mulu', 'sinyal', 'nya', 'lumayan', 'kenceng', 'keulang', 'mulu', 'kadang', 'pemberitahuan', 'suruh', 'coba']",cueg nih game gwehj udah main ya udah bagus bagus aja segi grafik dll yah pas update tuh eror mulu sinyal nya lumayan kenceng ulang mulu kadang pemberitahuan suruh coba
"Terima kasih untuk event2nya. Persulit game battle monster skill dan perkuat hp dan damage mereka. Jangan biarkan game keren, mahal, ini tersingkir begitu saja. Stay calm and cool dev, jadilah icon dan game legend pada masanya. Dear player, gunakan perangkat mobile dengan speak minimal snapdragon 840, ram 4.",5,Positif,terima kasih untuk eventnya persulit game battle monster skill dan perkuat hp dan damage mereka jangan biarkan game keren mahal ini tersingkir begitu saja stay calm and cool dev jadilah icon dan game legend pada masanya dear player gunakan perangkat mobile dengan speak minimal snapdragon  ram ,terima kasih eventnya persulit game battle monster skill perkuat hp damage biarkan game keren mahal tersingkir stay calm and cool dev icon game legend masanya dear player perangkat mobile speak minimal snapdragon ram,"['terima', 'kasih', 'eventnya', 'persulit', 'game', 'battle', 'monster', 'skill', 'perkuat', 'hp', 'damage', 'biarkan', 'game', 'keren', 'mahal', 'tersingkir', 'stay', 'calm', 'and', 'cool', 'dev', 'icon', 'game', 'legend', 'masanya', 'dear', 'player', 'perangkat', 'mobile', 'speak', 'minimal', 'snapdragon', 'ram']",terima kasih eventnya sulit game battle monster skill kuat hp damage biar game keren mahal singkir stay calm and cool dev icon game legend masa dear player perangkat mobile speak minimal snapdragon ram
Tolong optimalkan untuk versi android...!!! Grafik terendah masih sering ngelag...!!!,5,Positif,tolong optimalkan untuk versi android grafik terendah masih sering ngelag,tolong optimalkan versi android grafik terendah ngelag,"['tolong', 'optimalkan', 'versi', 'android', 'grafik', 'terendah', 'ngelag']",tolong optimal versi android grafik rendah ngelag
"Terima kasih pada hoyoverse sebelumnya karena telah memberikan Grafik nya bagus, adaptasi antar karakter nya juga mudah, event event nya juga seru di game ini... Namun, Ada masalah quest. Seringkali terjadi dimana percakapan nya tiba tiba berhenti dan player tidak bisa melakukan apa apa walau sudah memencet layar sana sini, saya harap hoyoverse segera memperbaiki hal ini... Sekali lagi terima kasih..",4,Positif,terima kasih pada hoyoverse sebelumnya karena telah memberikan grafik nya bagus adaptasi antar karakter nya juga mudah event event nya juga seru di game ini namun ada masalah quest seringkali terjadi dimana percakapan nya tiba tiba berhenti dan player tidak bisa melakukan apa apa walau sudah memencet layar sana sini saya harap hoyoverse segera memperbaiki hal ini sekali lagi terima kasih,terima kasih hoyoverse grafik nya bagus adaptasi karakter nya mudah event event nya seru game quest seringkali dimana percakapan nya berhenti player memencet layar harap hoyoverse memperbaiki terima kasih,"['terima', 'kasih', 'hoyoverse', 'grafik', 'nya', 'bagus', 'adaptasi', 'karakter', 'nya', 'mudah', 'event', 'event', 'nya', 'seru', 'game', 'quest', 'seringkali', 'dimana', 'percakapan', 'nya', 'berhenti', 'player', 'memencet', 'layar', 'harap', 'hoyoverse', 'memperbaiki', 'terima', 'kasih']",terima kasih hoyoverse grafik nya bagus adaptasi karakter nya mudah event event nya seru game quest seringkali mana cakap nya henti player pencet layar harap hoyoverse baik terima kasih
"Dari segi grafik, cerita, music gak perlu di tanya lagi... Kendala paling kalah 50/50... Yang aku tunggu seiyuu baru, karna aku pake dub Jepang jadi ada beberapa seiyuu favorit yang belum ada di game ini seperti kamiya hiroshi, yuki kaji, ono daisuke, mamoru miyano, kenjiro tsuda.... Di tunggu kedatangan mereka....",5,Positif,dari segi grafik cerita music gak perlu di tanya lagi kendala paling kalah  yang aku tunggu seiyuu baru karna aku pake dub jepang jadi ada beberapa seiyuu favorit yang belum ada di game ini seperti kamiya hiroshi yuki kaji ono daisuke mamoru miyano kenjiro tsuda di tunggu kedatangan mereka,segi grafik cerita music gak kendala kalah tunggu seiyuu karna pake dub jepang seiyuu favorit game kamiya hiroshi yuki kaji ono daisuke mamoru miyano kenjiro tsuda tunggu kedatangan,"['segi', 'grafik', 'cerita', 'music', 'gak', 'kendala', 'kalah', 'tunggu', 'seiyuu', 'karna', 'pake', 'dub', 'jepang', 'seiyuu', 'favorit', 'game', 'kamiya', 'hiroshi', 'yuki', 'kaji', 'ono', 'daisuke', 'mamoru', 'miyano', 'kenjiro', 'tsuda', 'tunggu', 'kedatangan']",segi grafik cerita music gak kendala kalah tunggu seiyuu karna pake dub jepang seiyuu favorit game kamiya hiroshi yuk kaji ono daisuke mamoru miyano kenjiro tsuda tunggu datang
Awalnya sih kurang yakin sm nih game karna baru mau masuk aja harus download data 20gb lebih tp pas masuk bagus ko dari segi grafik dan game playnya udh ok,4,Positif,awalnya sih kurang yakin sm nih game karna baru mau masuk aja harus download data gb lebih tp pas masuk bagus ko dari segi grafik dan game playnya udh ok,sih sm nih game karna masuk aja download data gb tp pas masuk bagus ko segi grafik game playnya udh ok,"['sih', 'sm', 'nih', 'game', 'karna', 'masuk', 'aja', 'download', 'data', 'gb', 'tp', 'pas', 'masuk', 'bagus', 'ko', 'segi', 'grafik', 'game', 'playnya', 'udh', 'ok']",sih sm nih game karna masuk aja download data gb tp pas masuk bagus ko segi grafik game playnya udh ok
"Game mmorpg terbaik yang pernah saya mainkan. dari segi story yang bagus, desain yang memanjakan mata, realita yang tidak berbeda jauh, dan musik yang memanjakan telinga. hanya 1 hal yang kurang : meski bisa memelihara binatang di teapot atau berinteraksi, tapi masih belum bisa menyentuh/petting hewan.",5,Positif,game mmorpg terbaik yang pernah saya mainkan dari segi story yang bagus desain yang memanjakan mata realita yang tidak berbeda jauh dan musik yang memanjakan telinga hanya  hal yang kurang  meski bisa memelihara binatang di teapot atau berinteraksi tapi masih belum bisa menyentuhpetting hewan,game mmorpg terbaik mainkan segi story bagus desain memanjakan mata realita berbeda musik memanjakan telinga memelihara binatang teapot berinteraksi menyentuhpetting hewan,"['game', 'mmorpg', 'terbaik', 'mainkan', 'segi', 'story', 'bagus', 'desain', 'memanjakan', 'mata', 'realita', 'berbeda', 'musik', 'memanjakan', 'telinga', 'memelihara', 'binatang', 'teapot', 'berinteraksi', 'menyentuhpetting', 'hewan']",game mmorpg baik main segi story bagus desain manja mata realita beda musik manja telinga pelihara binatang teapot interaksi menyentuhpetting hewan
